representation,n_bags,positive_rate,n_features,split,status,roc_auc,pr_auc,accuracy,eval_seconds,n_excluded_bags,family,anomaly,prevalence,k_hop,n,n_centers,bag_nodes_median,bag_nodes_p90,run_id
pooled_all,800,0.9938,99,6.0,ok,0.8845,0.999,0.9917,0.6,,ba,hub,0.02,2,3000,800,154.0,314.1,ba_hub_p0.02_k2
pooled_all,800,0.9938,99,7.0,ok,0.8697,0.9988,0.9917,0.6,,ba,hub,0.02,2,3000,800,154.0,314.1,ba_hub_p0.02_k2
pooled_all,800,0.9938,99,8.0,ok,0.9139,0.9992,0.9917,0.6,,ba,hub,0.02,2,3000,800,154.0,314.1,ba_hub_p0.02_k2
pooled_all,800,0.9938,99,9.0,ok,0.8172,0.9983,0.9917,0.6,,ba,hub,0.02,2,3000,800,154.0,314.1,ba_hub_p0.02_k2
pooled_max,800,0.9938,33,0.0,ok,0.8803,0.9989,0.9917,0.42,,ba,hub,0.02,2,3000,800,154.0,314.1,ba_hub_p0.02_k2
pooled_max,800,0.9938,33,1.0,ok,0.9202,0.9993,0.9917,0.42,,ba,hub,0.02,2,3000,800,154.0,314.1,ba_hub_p0.02_k2
pooled_max,800,0.9938,33,2.0,ok,0.8529,0.9987,0.9917,0.42,,ba,hub,0.02,2,3000,800,154.0,314.1,ba_hub_p0.02_k2
pooled_max,800,0.9938,33,3.0,ok,0.9163,0.9996,0.9958,0.42,,ba,hub,0.02,2,3000,800,154.0,314.1,ba_hub_p0.02_k2
pooled_max,800,0.9938,33,4.0,ok,0.9791,0.9999,0.9958,0.42,,ba,hub,0.02,2,3000,800,154.0,314.1,ba_hub_p0.02_k2
pooled_max,800,0.9938,33,5.0,ok,0.9121,0.9996,0.9958,0.42,,ba,hub,0.02,2,3000,800,154.0,314.1,ba_hub_p0.02_k2
pooled_max,800,0.9938,33,6.0,ok,0.8277,0.9984,0.9917,0.42,,ba,hub,0.02,2,3000,800,154.0,314.1,ba_hub_p0.02_k2
pooled_max,800,0.9938,33,7.0,ok,0.8529,0.9986,0.9917,0.42,,ba,hub,0.02,2,3000,800,154.0,314.1,ba_hub_p0.02_k2
pooled_max,800,0.9938,33,8.0,ok,0.8845,0.999,0.9917,0.42,,ba,hub,0.02,2,3000,800,154.0,314.1,ba_hub_p0.02_k2
pooled_max,800,0.9938,33,9.0,ok,0.9086,0.9992,0.9917,0.42,,ba,hub,0.02,2,3000,800,154.0,314.1,ba_hub_p0.02_k2
size_only,800,0.9938,2,0.0,ok,0.5294,0.9915,0.9917,0.3,,ba,hub,0.02,2,3000,800,154.0,314.1,ba_hub_p0.02_k2
size_only,800,0.9938,2,1.0,ok,0.5263,0.9916,0.9917,0.3,,ba,hub,0.02,2,3000,800,154.0,314.1,ba_hub_p0.02_k2
size_only,800,0.9938,2,2.0,ok,0.5504,0.9917,0.9917,0.3,,ba,hub,0.02,2,3000,800,154.0,314.1,ba_hub_p0.02_k2
size_only,800,0.9938,2,3.0,ok,0.0732,0.9924,0.9917,0.3,,ba,hub,0.02,2,3000,800,154.0,314.1,ba_hub_p0.02_k2
size_only,800,0.9938,2,4.0,ok,0.9833,0.9999,0.9958,0.3,,ba,hub,0.02,2,3000,800,154.0,314.1,ba_hub_p0.02_k2
size_only,800,0.9938,2,5.0,ok,0.9958,1.0,0.9917,0.3,,ba,hub,0.02,2,3000,800,154.0,314.1,ba_hub_p0.02_k2
size_only,800,0.9938,2,6.0,ok,0.5347,0.9914,0.9917,0.3,,ba,hub,0.02,2,3000,800,154.0,314.1,ba_hub_p0.02_k2
size_only,800,0.9938,2,7.0,ok,0.9139,0.9986,0.9917,0.3,,ba,hub,0.02,2,3000,800,154.0,314.1,ba_hub_p0.02_k2
size_only,800,0.9938,2,8.0,ok,0.5284,0.992,0.9917,0.3,,ba,hub,0.02,2,3000,800,154.0,314.1,ba_hub_p0.02_k2
size_only,800,0.9938,2,9.0,ok,0.916,0.9986,0.9917,0.3,,ba,hub,0.02,2,3000,800,154.0,314.1,ba_hub_p0.02_k2
node_oracle,800,0.9938,33,,degenerate,,,,,,ba,hub,0.02,2,3000,800,154.0,314.1,ba_hub_p0.02_k2
wasserstein,800,0.8712,16,0.0,ok,0.805,0.9626,0.8958,0.55,,ba,hub,0.05,1,3000,800,9.0,22.100000000000023,ba_hub_p0.05_k1
wasserstein,800,0.8712,16,1.0,ok,0.7887,0.9444,0.9083,0.55,,ba,hub,0.05,1,3000,800,9.0,22.100000000000023,ba_hub_p0.05_k1
wasserstein,800,0.8712,16,2.0,ok,0.7499,0.9463,0.9042,0.55,,ba,hub,0.05,1,3000,800,9.0,22.100000000000023,ba_hub_p0.05_k1
wasserstein,800,0.8712,16,3.0,ok,0.8084,0.9611,0.9,0.55,,ba,hub,0.05,1,3000,800,9.0,22.100000000000023,ba_hub_p0.05_k1
wasserstein,800,0.8712,16,4.0,ok,0.7694,0.953,0.8958,0.55,,ba,hub,0.05,1,3000,800,9.0,22.100000000000023,ba_hub_p0.05_k1
wasserstein,800,0.8712,16,5.0,ok,0.855,0.9699,0.9125,0.55,,ba,hub,0.05,1,3000,800,9.0,22.100000000000023,ba_hub_p0.05_k1
wasserstein,800,0.8712,16,6.0,ok,0.81,0.9634,0.8958,0.55,,ba,hub,0.05,1,3000,800,9.0,22.100000000000023,ba_hub_p0.05_k1
wasserstein,800,0.8712,16,7.0,ok,0.7917,0.9553,0.8958,0.55,,ba,hub,0.05,1,3000,800,9.0,22.100000000000023,ba_hub_p0.05_k1
wasserstein,800,0.8712,16,8.0,ok,0.7912,0.9559,0.8875,0.55,,ba,hub,0.05,1,3000,800,9.0,22.100000000000023,ba_hub_p0.05_k1
wasserstein,800,0.8712,16,9.0,ok,0.863,0.9716,0.9125,0.55,,ba,hub,0.05,1,3000,800,9.0,22.100000000000023,ba_hub_p0.05_k1
pooled_all,800,0.8712,99,0.0,ok,0.893,0.9811,0.8917,1.19,,ba,hub,0.05,1,3000,800,9.0,22.100000000000023,ba_hub_p0.05_k1
pooled_all,800,0.8712,99,1.0,ok,0.8244,0.9574,0.9083,1.19,,ba,hub,0.05,1,3000,800,9.0,22.100000000000023,ba_hub_p0.05_k1
pooled_all,800,0.8712,99,2.0,ok,0.8319,0.9675,0.9042,1.19,,ba,hub,0.05,1,3000,800,9.0,22.100000000000023,ba_hub_p0.05_k1
pooled_all,800,0.8712,99,3.0,ok,0.8641,0.9748,0.9,1.19,,ba,hub,0.05,1,3000,800,9.0,22.100000000000023,ba_hub_p0.05_k1
pooled_all,800,0.8712,99,4.0,ok,0.8329,0.9682,0.8958,1.19,,ba,hub,0.05,1,3000,800,9.0,22.100000000000023,ba_hub_p0.05_k1
pooled_all,800,0.8712,99,5.0,ok,0.9131,0.9838,0.9125,1.19,,ba,hub,0.05,1,3000,800,9.0,22.100000000000023,ba_hub_p0.05_k1
pooled_all,800,0.8712,99,6.0,ok,0.8611,0.9745,0.8625,1.19,,ba,hub,0.05,1,3000,800,9.0,22.100000000000023,ba_hub_p0.05_k1
pooled_all,800,0.8712,99,7.0,ok,0.8563,0.9626,0.8958,1.19,,ba,hub,0.05,1,3000,800,9.0,22.100000000000023,ba_hub_p0.05_k1
pooled_all,800,0.8712,99,8.0,ok,0.8595,0.9702,0.8875,1.19,,ba,hub,0.05,1,3000,800,9.0,22.100000000000023,ba_hub_p0.05_k1
pooled_all,800,0.8712,99,9.0,ok,0.8891,0.9788,0.9125,1.19,,ba,hub,0.05,1,3000,800,9.0,22.100000000000023,ba_hub_p0.05_k1
pooled_max,800,0.8712,33,0.0,ok,0.8112,0.9636,0.9,0.62,,ba,hub,0.05,1,3000,800,9.0,22.100000000000023,ba_hub_p0.05_k1
pooled_max,800,0.8712,33,1.0,ok,0.8124,0.9603,0.9083,0.62,,ba,hub,0.05,1,3000,800,9.0,22.100000000000023,ba_hub_p0.05_k1
pooled_max,800,0.8712,33,2.0,ok,0.7625,0.9508,0.9042,0.62,,ba,hub,0.05,1,3000,800,9.0,22.100000000000023,ba_hub_p0.05_k1
pooled_max,800,0.8712,33,3.0,ok,0.8221,0.965,0.9,0.62,,ba,hub,0.05,1,3000,800,9.0,22.100000000000023,ba_hub_p0.05_k1
pooled_max,800,0.8712,33,4.0,ok,0.7831,0.9566,0.8958,0.62,,ba,hub,0.05,1,3000,800,9.0,22.100000000000023,ba_hub_p0.05_k1
pooled_max,800,0.8712,33,5.0,ok,0.855,0.9698,0.9125,0.62,,ba,hub,0.05,1,3000,800,9.0,22.100000000000023,ba_hub_p0.05_k1
pooled_max,800,0.8712,33,6.0,ok,0.8086,0.9632,0.8958,0.62,,ba,hub,0.05,1,3000,800,9.0,22.100000000000023,ba_hub_p0.05_k1
pooled_max,800,0.8712,33,7.0,ok,0.7879,0.953,0.9042,0.62,,ba,hub,0.05,1,3000,800,9.0,22.100000000000023,ba_hub_p0.05_k1
pooled_max,800,0.8712,33,8.0,ok,0.7857,0.9474,0.8875,0.62,,ba,hub,0.05,1,3000,800,9.0,22.100000000000023,ba_hub_p0.05_k1
pooled_max,800,0.8712,33,9.0,ok,0.8861,0.9771,0.9125,0.62,,ba,hub,0.05,1,3000,800,9.0,22.100000000000023,ba_hub_p0.05_k1
size_only,800,0.8712,2,0.0,ok,0.8203,0.9647,0.9042,0.47,,ba,hub,0.05,1,3000,800,9.0,22.100000000000023,ba_hub_p0.05_k1
size_only,800,0.8712,2,1.0,ok,0.7946,0.9442,0.9083,0.47,,ba,hub,0.05,1,3000,800,9.0,22.100000000000023,ba_hub_p0.05_k1
size_only,800,0.8712,2,2.0,ok,0.7448,0.9436,0.9042,0.47,,ba,hub,0.05,1,3000,800,9.0,22.100000000000023,ba_hub_p0.05_k1
size_only,800,0.8712,2,3.0,ok,0.8217,0.9603,0.9083,0.47,,ba,hub,0.05,1,3000,800,9.0,22.100000000000023,ba_hub_p0.05_k1
size_only,800,0.8712,2,4.0,ok,0.7806,0.9527,0.8958,0.47,,ba,hub,0.05,1,3000,800,9.0,22.100000000000023,ba_hub_p0.05_k1
size_only,800,0.8712,2,5.0,ok,0.8589,0.9701,0.9125,0.47,,ba,hub,0.05,1,3000,800,9.0,22.100000000000023,ba_hub_p0.05_k1
size_only,800,0.8712,2,6.0,ok,0.8086,0.9607,0.9042,0.47,,ba,hub,0.05,1,3000,800,9.0,22.100000000000023,ba_hub_p0.05_k1
size_only,800,0.8712,2,7.0,ok,0.7893,0.9503,0.9042,0.47,,ba,hub,0.05,1,3000,800,9.0,22.100000000000023,ba_hub_p0.05_k1
size_only,800,0.8712,2,8.0,ok,0.7963,0.9521,0.9042,0.47,,ba,hub,0.05,1,3000,800,9.0,22.100000000000023,ba_hub_p0.05_k1
size_only,800,0.8712,2,9.0,ok,0.8804,0.9737,0.9208,0.47,,ba,hub,0.05,1,3000,800,9.0,22.100000000000023,ba_hub_p0.05_k1
node_oracle,800,0.8712,33,0.0,ok,0.9673,0.9953,0.9375,1.1,0.0,ba,hub,0.05,1,3000,800,9.0,22.100000000000023,ba_hub_p0.05_k1
node_oracle,800,0.8712,33,1.0,ok,0.973,0.9961,0.925,1.1,0.0,ba,hub,0.05,1,3000,800,9.0,22.100000000000023,ba_hub_p0.05_k1
node_oracle,800,0.8712,33,2.0,ok,0.9748,0.9964,0.9458,1.1,0.0,ba,hub,0.05,1,3000,800,9.0,22.100000000000023,ba_hub_p0.05_k1
node_oracle,800,0.8712,33,3.0,ok,0.9622,0.9947,0.9167,1.1,0.0,ba,hub,0.05,1,3000,800,9.0,22.100000000000023,ba_hub_p0.05_k1
node_oracle,800,0.8712,33,4.0,ok,0.8665,0.9587,0.875,1.1,0.0,ba,hub,0.05,1,3000,800,9.0,22.100000000000023,ba_hub_p0.05_k1
node_oracle,800,0.8712,33,5.0,ok,0.8856,0.9783,0.9167,1.1,0.0,ba,hub,0.05,1,3000,800,9.0,22.100000000000023,ba_hub_p0.05_k1
node_oracle,800,0.8712,33,6.0,ok,0.9545,0.9919,0.9083,1.1,0.0,ba,hub,0.05,1,3000,800,9.0,22.100000000000023,ba_hub_p0.05_k1
node_oracle,800,0.8712,33,7.0,ok,0.9696,0.995,0.9292,1.1,0.0,ba,hub,0.05,1,3000,800,9.0,22.100000000000023,ba_hub_p0.05_k1
node_oracle,800,0.8712,33,8.0,ok,0.9031,0.9835,0.8958,1.1,0.0,ba,hub,0.05,1,3000,800,9.0,22.100000000000023,ba_hub_p0.05_k1
node_oracle,800,0.8712,33,9.0,ok,0.9545,0.9936,0.9333,1.1,0.0,ba,hub,0.05,1,3000,800,9.0,22.100000000000023,ba_hub_p0.05_k1
wasserstein,800,0.9988,16,,degenerate,,,,,,ba,hub,0.05,2,3000,800,204.0,431.1,ba_hub_p0.05_k2
pooled_all,800,0.9988,99,,degenerate,,,,,,ba,hub,0.05,2,3000,800,204.0,431.1,ba_hub_p0.05_k2
pooled_max,800,0.9988,33,,degenerate,,,,,,ba,hub,0.05,2,3000,800,204.0,431.1,ba_hub_p0.05_k2
size_only,800,0.9988,2,,degenerate,,,,,,ba,hub,0.05,2,3000,800,204.0,431.1,ba_hub_p0.05_k2
node_oracle,800,0.9988,33,,degenerate,,,,,,ba,hub,0.05,2,3000,800,204.0,431.1,ba_hub_p0.05_k2
wasserstein,800,0.9675,16,0.0,ok,0.9143,0.9964,0.9667,0.52,,ba,hub,0.1,1,3000,800,10.0,30.0,ba_hub_p0.1_k1
wasserstein,800,0.9675,16,1.0,ok,0.6988,0.9695,0.9583,0.52,,ba,hub,0.1,1,3000,800,10.0,30.0,ba_hub_p0.1_k1
wasserstein,800,0.9675,16,2.0,ok,0.9607,0.9981,0.9792,0.52,,ba,hub,0.1,1,3000,800,10.0,30.0,ba_hub_p0.1_k1
wasserstein,800,0.9675,16,3.0,ok,0.9418,0.9972,0.9667,0.52,,ba,hub,0.1,1,3000,800,10.0,30.0,ba_hub_p0.1_k1
wasserstein,800,0.9675,16,4.0,ok,0.854,0.9916,0.9792,0.52,,ba,hub,0.1,1,3000,800,10.0,30.0,ba_hub_p0.1_k1
wasserstein,800,0.9675,16,5.0,ok,0.8036,0.9825,0.975,0.52,,ba,hub,0.1,1,3000,800,10.0,30.0,ba_hub_p0.1_k1
wasserstein,800,0.9675,16,6.0,ok,0.9154,0.9964,0.9708,0.52,,ba,hub,0.1,1,3000,800,10.0,30.0,ba_hub_p0.1_k1
wasserstein,800,0.9675,16,7.0,ok,0.9046,0.9952,0.9667,0.52,,ba,hub,0.1,1,3000,800,10.0,30.0,ba_hub_p0.1_k1
wasserstein,800,0.9675,16,8.0,ok,0.9359,0.997,0.975,0.52,,ba,hub,0.1,1,3000,800,10.0,30.0,ba_hub_p0.1_k1
wasserstein,800,0.9675,16,9.0,ok,0.9011,0.9948,0.9667,0.52,,ba,hub,0.1,1,3000,800,10.0,30.0,ba_hub_p0.1_k1
pooled_all,800,0.9675,99,0.0,ok,0.9248,0.9969,0.9667,1.07,,ba,hub,0.1,1,3000,800,10.0,30.0,ba_hub_p0.1_k1
pooled_all,800,0.9675,99,1.0,ok,0.7236,0.9769,0.9583,1.07,,ba,hub,0.1,1,3000,800,10.0,30.0,ba_hub_p0.1_k1
pooled_all,800,0.9675,99,2.0,ok,0.972,0.9988,0.9792,1.07,,ba,hub,0.1,1,3000,800,10.0,30.0,ba_hub_p0.1_k1
pooled_all,800,0.9675,99,3.0,ok,0.9591,0.9982,0.9667,1.07,,ba,hub,0.1,1,3000,800,10.0,30.0,ba_hub_p0.1_k1
pooled_all,800,0.9675,99,4.0,ok,0.8464,0.9882,0.9792,1.07,,ba,hub,0.1,1,3000,800,10.0,30.0,ba_hub_p0.1_k1
pooled_all,800,0.9675,99,5.0,ok,0.8389,0.9893,0.975,1.07,,ba,hub,0.1,1,3000,800,10.0,30.0,ba_hub_p0.1_k1
pooled_all,800,0.9675,99,6.0,ok,0.9448,0.9977,0.9708,1.07,,ba,hub,0.1,1,3000,800,10.0,30.0,ba_hub_p0.1_k1
pooled_all,800,0.9675,99,7.0,ok,0.854,0.9879,0.9542,1.07,,ba,hub,0.1,1,3000,800,10.0,30.0,ba_hub_p0.1_k1
pooled_all,800,0.9675,99,8.0,ok,0.9542,0.9978,0.975,1.07,,ba,hub,0.1,1,3000,800,10.0,30.0,ba_hub_p0.1_k1
pooled_all,800,0.9675,99,9.0,ok,0.8742,0.991,0.9833,1.07,,ba,hub,0.1,1,3000,800,10.0,30.0,ba_hub_p0.1_k1
pooled_max,800,0.9675,33,0.0,ok,0.9197,0.9965,0.9667,0.59,,ba,hub,0.1,1,3000,800,10.0,30.0,ba_hub_p0.1_k1
pooled_max,800,0.9675,33,1.0,ok,0.7408,0.9831,0.9583,0.59,,ba,hub,0.1,1,3000,800,10.0,30.0,ba_hub_p0.1_k1
pooled_max,800,0.9675,33,2.0,ok,0.9617,0.9982,0.9792,0.59,,ba,hub,0.1,1,3000,800,10.0,30.0,ba_hub_p0.1_k1
pooled_max,800,0.9675,33,3.0,ok,0.9461,0.9974,0.9667,0.59,,ba,hub,0.1,1,3000,800,10.0,30.0,ba_hub_p0.1_k1
pooled_max,800,0.9675,33,4.0,ok,0.8529,0.9902,0.9792,0.59,,ba,hub,0.1,1,3000,800,10.0,30.0,ba_hub_p0.1_k1
pooled_max,800,0.9675,33,5.0,ok,0.8376,0.9907,0.975,0.59,,ba,hub,0.1,1,3000,800,10.0,30.0,ba_hub_p0.1_k1
pooled_max,800,0.9675,33,6.0,ok,0.9154,0.9964,0.9708,0.59,,ba,hub,0.1,1,3000,800,10.0,30.0,ba_hub_p0.1_k1
pooled_max,800,0.9675,33,7.0,ok,0.8699,0.989,0.9667,0.59,,ba,hub,0.1,1,3000,800,10.0,30.0,ba_hub_p0.1_k1
pooled_max,800,0.9675,33,8.0,ok,0.9316,0.9968,0.9708,0.59,,ba,hub,0.1,1,3000,800,10.0,30.0,ba_hub_p0.1_k1
pooled_max,800,0.9675,33,9.0,ok,0.9291,0.9967,0.9792,0.59,,ba,hub,0.1,1,3000,800,10.0,30.0,ba_hub_p0.1_k1
size_only,800,0.9675,2,0.0,ok,0.9504,0.9978,0.9667,0.37,,ba,hub,0.1,1,3000,800,10.0,30.0,ba_hub_p0.1_k1
size_only,800,0.9675,2,1.0,ok,0.729,0.9799,0.9583,0.37,,ba,hub,0.1,1,3000,800,10.0,30.0,ba_hub_p0.1_k1
size_only,800,0.9675,2,2.0,ok,0.965,0.9983,0.9792,0.37,,ba,hub,0.1,1,3000,800,10.0,30.0,ba_hub_p0.1_k1
size_only,800,0.9675,2,3.0,ok,0.9504,0.9976,0.9667,0.37,,ba,hub,0.1,1,3000,800,10.0,30.0,ba_hub_p0.1_k1
size_only,800,0.9675,2,4.0,ok,0.8499,0.9902,0.9792,0.37,,ba,hub,0.1,1,3000,800,10.0,30.0,ba_hub_p0.1_k1
size_only,800,0.9675,2,5.0,ok,0.8206,0.989,0.975,0.37,,ba,hub,0.1,1,3000,800,10.0,30.0,ba_hub_p0.1_k1
size_only,800,0.9675,2,6.0,ok,0.9219,0.9966,0.9708,0.37,,ba,hub,0.1,1,3000,800,10.0,30.0,ba_hub_p0.1_k1
size_only,800,0.9675,2,7.0,ok,0.9084,0.9947,0.9667,0.37,,ba,hub,0.1,1,3000,800,10.0,30.0,ba_hub_p0.1_k1
size_only,800,0.9675,2,8.0,ok,0.938,0.9971,0.975,0.37,,ba,hub,0.1,1,3000,800,10.0,30.0,ba_hub_p0.1_k1
size_only,800,0.9675,2,9.0,ok,0.8688,0.9889,0.9833,0.37,,ba,hub,0.1,1,3000,800,10.0,30.0,ba_hub_p0.1_k1
node_oracle,800,0.9675,33,0.0,ok,0.9873,0.9996,0.9708,1.2,0.0,ba,hub,0.1,1,3000,800,10.0,30.0,ba_hub_p0.1_k1
node_oracle,800,0.9675,33,1.0,ok,0.9914,0.9997,0.9792,1.2,0.0,ba,hub,0.1,1,3000,800,10.0,30.0,ba_hub_p0.1_k1
node_oracle,800,0.9675,33,2.0,ok,0.9908,0.9997,0.9792,1.2,0.0,ba,hub,0.1,1,3000,800,10.0,30.0,ba_hub_p0.1_k1
node_oracle,800,0.9675,33,3.0,ok,0.993,0.9998,0.9833,1.2,0.0,ba,hub,0.1,1,3000,800,10.0,30.0,ba_hub_p0.1_k1
node_oracle,800,0.9675,33,4.0,ok,0.9887,0.9996,0.9833,1.2,0.0,ba,hub,0.1,1,3000,800,10.0,30.0,ba_hub_p0.1_k1
node_oracle,800,0.9675,33,5.0,ok,0.9033,0.9941,0.9792,1.2,0.0,ba,hub,0.1,1,3000,800,10.0,30.0,ba_hub_p0.1_k1
node_oracle,800,0.9675,33,6.0,ok,0.9908,0.9997,0.9792,1.2,0.0,ba,hub,0.1,1,3000,800,10.0,30.0,ba_hub_p0.1_k1
node_oracle,800,0.9675,33,7.0,ok,0.9903,0.9997,0.9792,1.2,0.0,ba,hub,0.1,1,3000,800,10.0,30.0,ba_hub_p0.1_k1
node_oracle,800,0.9675,33,8.0,ok,0.9984,0.9999,0.9917,1.2,0.0,ba,hub,0.1,1,3000,800,10.0,30.0,ba_hub_p0.1_k1
node_oracle,800,0.9675,33,9.0,ok,0.9898,0.9996,0.975,1.2,0.0,ba,hub,0.1,1,3000,800,10.0,30.0,ba_hub_p0.1_k1
wasserstein,800,1.0,16,,degenerate,,,,,,ba,hub,0.1,2,3000,800,287.0,567.1,ba_hub_p0.1_k2
pooled_all,800,1.0,99,,degenerate,,,,,,ba,hub,0.1,2,3000,800,287.0,567.1,ba_hub_p0.1_k2
pooled_max,800,1.0,33,,degenerate,,,,,,ba,hub,0.1,2,3000,800,287.0,567.1,ba_hub_p0.1_k2
size_only,800,1.0,2,,degenerate,,,,,,ba,hub,0.1,2,3000,800,287.0,567.1,ba_hub_p0.1_k2
node_oracle,800,1.0,33,,degenerate,,,,,,ba,hub,0.1,2,3000,800,287.0,567.1,ba_hub_p0.1_k2
wasserstein,800,0.0112,16,0.0,ok,0.974,0.6961,0.9958,0.36,,ba,tail,0.005,1,3000,800,7.0,14.0,ba_tail_p0.005_k1
wasserstein,800,0.0112,16,1.0,ok,0.9782,0.697,0.9958,0.36,,ba,tail,0.005,1,3000,800,7.0,14.0,ba_tail_p0.005_k1
wasserstein,800,0.0112,16,2.0,ok,0.8509,0.6747,0.9958,0.36,,ba,tail,0.005,1,3000,800,7.0,14.0,ba_tail_p0.005_k1
wasserstein,800,0.0112,16,3.0,ok,0.8481,0.6742,0.9958,0.36,,ba,tail,0.005,1,3000,800,7.0,14.0,ba_tail_p0.005_k1
wasserstein,800,0.0112,16,4.0,ok,0.8875,0.3678,0.9917,0.36,,ba,tail,0.005,1,3000,800,7.0,14.0,ba_tail_p0.005_k1
wasserstein,800,0.0112,16,5.0,ok,0.7426,0.3487,0.9917,0.36,,ba,tail,0.005,1,3000,800,7.0,14.0,ba_tail_p0.005_k1
wasserstein,800,0.0112,16,6.0,ok,0.4388,0.0191,0.9875,0.36,,ba,tail,0.005,1,3000,800,7.0,14.0,ba_tail_p0.005_k1
wasserstein,800,0.0112,16,7.0,ok,0.8284,0.3687,0.9917,0.36,,ba,tail,0.005,1,3000,800,7.0,14.0,ba_tail_p0.005_k1
wasserstein,800,0.0112,16,8.0,ok,0.8214,0.3613,0.9917,0.36,,ba,tail,0.005,1,3000,800,7.0,14.0,ba_tail_p0.005_k1
wasserstein,800,0.0112,16,9.0,ok,0.7018,0.3562,0.9917,0.36,,ba,tail,0.005,1,3000,800,7.0,14.0,ba_tail_p0.005_k1
pooled_all,800,0.0112,99,0.0,ok,0.9501,0.6863,0.9958,0.64,,ba,tail,0.005,1,3000,800,7.0,14.0,ba_tail_p0.005_k1
pooled_all,800,0.0112,99,1.0,ok,0.9473,0.6848,0.9958,0.64,,ba,tail,0.005,1,3000,800,7.0,14.0,ba_tail_p0.005_k1
pooled_all,800,0.0112,99,2.0,ok,0.839,0.6742,0.9958,0.64,,ba,tail,0.005,1,3000,800,7.0,14.0,ba_tail_p0.005_k1
pooled_all,800,0.0112,99,3.0,ok,0.7581,0.6718,0.9958,0.64,,ba,tail,0.005,1,3000,800,7.0,14.0,ba_tail_p0.005_k1
pooled_all,800,0.0112,99,4.0,ok,0.9142,0.3787,0.9917,0.64,,ba,tail,0.005,1,3000,800,7.0,14.0,ba_tail_p0.005_k1
pooled_all,800,0.0112,99,5.0,ok,0.7018,0.3469,0.9917,0.64,,ba,tail,0.005,1,3000,800,7.0,14.0,ba_tail_p0.005_k1
pooled_all,800,0.0112,99,6.0,ok,0.5471,0.0216,0.9875,0.64,,ba,tail,0.005,1,3000,800,7.0,14.0,ba_tail_p0.005_k1
pooled_all,800,0.0112,99,7.0,ok,0.6442,0.3532,0.9917,0.64,,ba,tail,0.005,1,3000,800,7.0,14.0,ba_tail_p0.005_k1
pooled_all,800,0.0112,99,8.0,ok,0.7046,0.3514,0.9917,0.64,,ba,tail,0.005,1,3000,800,7.0,14.0,ba_tail_p0.005_k1
pooled_all,800,0.0112,99,9.0,ok,0.8488,0.3622,0.9917,0.64,,ba,tail,0.005,1,3000,800,7.0,14.0,ba_tail_p0.005_k1
pooled_max,800,0.0112,33,0.0,ok,0.9754,0.697,0.9958,0.36,,ba,tail,0.005,1,3000,800,7.0,14.0,ba_tail_p0.005_k1
pooled_max,800,0.0112,33,1.0,ok,0.9782,0.697,0.9958,0.36,,ba,tail,0.005,1,3000,800,7.0,14.0,ba_tail_p0.005_k1
pooled_max,800,0.0112,33,2.0,ok,0.7637,0.6712,0.9958,0.36,,ba,tail,0.005,1,3000,800,7.0,14.0,ba_tail_p0.005_k1
pooled_max,800,0.0112,33,3.0,ok,0.775,0.6713,0.9958,0.36,,ba,tail,0.005,1,3000,800,7.0,14.0,ba_tail_p0.005_k1
pooled_max,800,0.0112,33,4.0,ok,0.8903,0.3684,0.9917,0.36,,ba,tail,0.005,1,3000,800,7.0,14.0,ba_tail_p0.005_k1
pooled_max,800,0.0112,33,5.0,ok,0.7398,0.3507,0.9917,0.36,,ba,tail,0.005,1,3000,800,7.0,14.0,ba_tail_p0.005_k1
pooled_max,800,0.0112,33,6.0,ok,0.5485,0.0211,0.9875,0.36,,ba,tail,0.005,1,3000,800,7.0,14.0,ba_tail_p0.005_k1
pooled_max,800,0.0112,33,7.0,ok,0.666,0.3642,0.9917,0.36,,ba,tail,0.005,1,3000,800,7.0,14.0,ba_tail_p0.005_k1
pooled_max,800,0.0112,33,8.0,ok,0.7511,0.3583,0.9917,0.36,,ba,tail,0.005,1,3000,800,7.0,14.0,ba_tail_p0.005_k1
pooled_max,800,0.0112,33,9.0,ok,0.8158,0.3589,0.9917,0.36,,ba,tail,0.005,1,3000,800,7.0,14.0,ba_tail_p0.005_k1
size_only,800,0.0112,2,0.0,ok,0.6364,0.0253,0.9875,0.35,,ba,tail,0.005,1,3000,800,7.0,14.0,ba_tail_p0.005_k1
size_only,800,0.0112,2,1.0,ok,0.6252,0.0233,0.9875,0.35,,ba,tail,0.005,1,3000,800,7.0,14.0,ba_tail_p0.005_k1
size_only,800,0.0112,2,2.0,ok,0.2511,0.0128,0.9875,0.35,,ba,tail,0.005,1,3000,800,7.0,14.0,ba_tail_p0.005_k1
size_only,800,0.0112,2,3.0,ok,0.2574,0.0128,0.9875,0.35,,ba,tail,0.005,1,3000,800,7.0,14.0,ba_tail_p0.005_k1
size_only,800,0.0112,2,4.0,ok,0.7173,0.0298,0.9875,0.35,,ba,tail,0.005,1,3000,800,7.0,14.0,ba_tail_p0.005_k1
size_only,800,0.0112,2,5.0,ok,0.4923,0.0141,0.9875,0.35,,ba,tail,0.005,1,3000,800,7.0,14.0,ba_tail_p0.005_k1
size_only,800,0.0112,2,6.0,ok,0.5267,0.0228,0.9875,0.35,,ba,tail,0.005,1,3000,800,7.0,14.0,ba_tail_p0.005_k1
